loan_id,disbursal_month,snapshot_month,mob,dpd_bucket,is_bad_flag
L1401,2025-02,2026-03,13,Current,0
L1401,2025-02,2026-04,14,Current,0
L1401,2025-02,2026-05,15,Current,0
L1401,2025-02,2026-06,16,Current,0
L1402,2025-02,2025-03,1,Current,0
L1402,2025-02,2025-04,2,Current,0
L1402,2025-02,2025-05,3,Current,0
L1402,2025-02,2025-06,4,30 DPD,0
L1402,2025-02,2025-07,5,60 DPD,1
L1402,2025-02,2025-08,6,60 DPD,1
L1402,2025-02,2025-09,7,Current,0
L1402,2025-02,2025-10,8,Current,0
L1402,2025-02,2025-11,9,Current,0
L1402,2025-02,2025-12,10,Current,0
L1402,2025-02,2026-01,11,Current,0
L1402,2025-02,2026-02,12,Current,0
L1402,2025-02,2026-03,13,Current,0
L1402,2025-02,2026-04,14,Current,0
L1402,2025-02,2026-05,15,Current,0
L1402,2025-02,2026-06,16,Current,0
L1403,2025-02,2025-03,1,Current,0
L1403,2025-02,2025-04,2,Current,0
L1403,2025-02,2025-05,3,Current,0
L1403,2025-02,2025-06,4,Current,0
L1403,2025-02,2025-07,5,Current,0
L1403,2025-02,2025-08,6,Current,0
L1403,2025-02,2025-09,7,Current,0
L1403,2025-02,2025-10,8,Current,0
L1403,2025-02,2025-11,9,Current,0
L1403,2025-02,2025-12,10,30 DPD,0
L1403,2025-02,2026-01,11,30 DPD,0
L1403,2025-02,2026-02,12,30 DPD,0
L1403,2025-02,2026-03,13,60 DPD,1
L1403,2025-02,2026-04,14,60 DPD,1
L1403,2025-02,2026-05,15,60 DPD,1
L1403,2025-02,2026-06,16,90 DPD,1
L1404,2025-02,2025-03,1,Current,0
L1404,2025-02,2025-04,2,Current,0
L1404,2025-02,2025-05,3,Current,0
L1404,2025-02,2025-06,4,Current,0
L1404,2025-02,2025-07,5,Current,0
L1404,2025-02,2025-08,6,Current,0
L1404,2025-02,2025-09,7,Current,0
L1404,2025-02,2025-10,8,Current,0
L1404,2025-02,2025-11,9,Current,0
L1404,2025-02,2025-12,10,Current,0
L1404,2025-02,2026-01,11,Current,0
L1404,2025-02,2026-02,12,Current,0
L1404,2025-02,2026-03,13,Current,0
L1405,2025-02,2025-03,1,Current,0
L1405,2025-02,2025-04,2,Current,0
L1405,2025-02,2025-05,3,Current,0
L1405,2025-02,2025-06,4,Current,0
L1405,2025-02,2025-07,5,Current,0
L1405,2025-02,2025-08,6,Current,0
L1405,2025-02,2025-09,7,Current,0
L1405,2025-02,2025-10,8,Current,0
L1405,2025-02,2025-11,9,Current,0
L1405,2025-02,2025-12,10,Current,0
L1405,2025-02,2026-01,11,Current,0
L1405,2025-02,2026-02,12,Current,0
L1405,2025-02,2026-03,13,Current,0
L1406,2025-02,2025-03,1,Current,0
L1406,2025-02,2025-04,2,Current,0
L1406,2025-02,2025-05,3,Current,0
L1406,2025-02,2025-06,4,Current,0
L1406,2025-02,2025-07,5,Current,0
L1406,2025-02,2025-08,6,Current,0
L1406,2025-02,2025-09,7,Current,0
L1406,2025-02,2025-10,8,Current,0
L1406,2025-02,2025-11,9,Current,0
L1406,2025-02,2025-12,10,30 DPD,0
L1406,2025-02,2026-01,11,30 DPD,0
L1406,2025-02,2026-02,12,60 DPD,1
L1406,2025-02,2026-03,13,90 DPD,1
L1407,2025-02,2025-03,1,Current,0
L1407,2025-02,2025-04,2,Current,0
L1407,2025-02,2025-05,3,Current,0
L1407,2025-02,2025-06,4,Current,0
L1407,2025-02,2025-07,5,Current,0
L1407,2025-02,2025-08,6,Current,0
L1407,2025-02,2025-09,7,Current,0
L1407,2025-02,2025-10,8,Current,0
L1407,2025-02,2025-11,9,Current,0
L1407,2025-02,2025-12,10,30 DPD,0
L1407,2025-02,2026-01,11,30 DPD,0
L1407,2025-02,2026-02,12,Current,0
L1407,2025-02,2026-03,13,Current,0
L1407,2025-02,2026-04,14,Current,0
L1407,2025-02,2026-05,15,Current,0
L1407,2025-02,2026-06,16,Current,0
L1408,2025-02,2025-03,1,Current,0
L1408,2025-02,2025-04,2,Current,0
L1408,2025-02,2025-05,3,Current,0
L1408,2025-02,2025-06,4,Current,0
L1408,2025-02,2025-07,5,Current,0
L1408,2025-02,2025-08,6,Current,0
L1408,2025-02,2025-09,7,Current,0
L1408,2025-02,2025-10,8,Current,0
L1408,2025-02,2025-11,9,Current,0
L1408,2025-02,2025-12,10,Current,0
L1408,2025-02,2026-01,11,Current,0
L1408,2025-02,2026-02,12,Current,0
L1408,2025-02,2026-03,13,Current,0
L1408,2025-02,2026-04,14,Current,0
L1408,2025-02,2026-05,15,Current,0
L1408,2025-02,2026-06,16,Current,0
L1409,2025-02,2025-03,1,Current,0
L1409,2025-02,2025-04,2,Current,0
L1409,2025-02,2025-05,3,Current,0
L1409,2025-02,2025-06,4,Current,0
L1409,2025-02,2025-07,5,Current,0
L1409,2025-02,2025-08,6,Current,0
L1409,2025-02,2025-09,7,Current,0
L1409,2025-02,2025-10,8,Current,0
L1409,2025-02,2025-11,9,Current,0
L1409,2025-02,2025-12,10,Current,0
L1409,2025-02,2026-01,11,Current,0
L1409,2025-02,2026-02,12,Current,0
L1409,2025-02,2026-03,13,Current,0
L1409,2025-02,2026-04,14,Current,0
L1409,2025-02,2026-05,15,Current,0
L1409,2025-02,2026-06,16,Current,0
L1410,2025-02,2025-03,1,Current,0
L1410,2025-02,2025-04,2,Current,0
L1410,2025-02,2025-05,3,Current,0
L1410,2025-02,2025-06,4,Current,0
L1410,2025-02,2025-07,5,Current,0
L1410,2025-02,2025-08,6,Current,0
L1410,2025-02,2025-09,7,Current,0
L1410,2025-02,2025-10,8,Current,0
L1410,2025-02,2025-11,9,Current,0
L1410,2025-02,2025-12,10,Current,0
L1410,2025-02,2026-01,11,Current,0
L1410,2025-02,2026-02,12,Current,0
L1410,2025-02,2026-03,13,Current,0
L1410,2025-02,2026-04,14,Current,0
L1410,2025-02,2026-05,15,Current,0
L1410,2025-02,2026-06,16,Current,0
L1411,2025-02,2025-03,1,30 DPD,0
L1411,2025-02,2025-04,2,30 DPD,0
L1411,2025-02,2025-05,3,Current,0
L1411,2025-02,2025-06,4,Current,0
L1411,2025-02,2025-07,5,Current,0
L1411,2025-02,2025-08,6,Current,0
L1411,2025-02,2025-09,7,Current,0
L1411,2025-02,2025-10,8,Current,0
L1411,2025-02,2025-11,9,Current,0
L1411,2025-02,2025-12,10,Current,0
L1411,2025-02,2026-01,11,Current,0
L1411,2025-02,2026-02,12,Current,0
L1411,2025-02,2026-03,13,Current,0
L1411,2025-02,2026-04,14,Current,0
L1411,2025-02,2026-05,15,Current,0
L1411,2025-02,2026-06,16,Current,0
L1412,2025-02,2025-03,1,Current,0
L1412,2025-02,2025-04,2,Current,0
L1412,2025-02,2025-05,3,Current,0
L1412,2025-02,2025-06,4,Current,0
L1412,2025-02,2025-07,5,Current,0
L1412,2025-02,2025-08,6,Current,0
L1412,2025-02,2025-09,7,30 DPD,0
L1412,2025-02,2025-10,8,Current,0
L1412,2025-02,2025-11,9,Current,0
L1412,2025-02,2025-12,10,Current,0
L1412,2025-02,2026-01,11,Current,0
L1412,2025-02,2026-02,12,Current,0
L1412,2025-02,2026-03,13,30 DPD,0
L1412,2025-02,2026-04,14,30 DPD,0
L1412,2025-02,2026-05,15,30 DPD,0
L1412,2025-02,2026-06,16,60 DPD,1
L1413,2025-02,2025-03,1,Current,0
L1413,2025-02,2025-04,2,Current,0
L1413,2025-02,2025-05,3,Current,0
L1413,2025-02,2025-06,4,Current,0
L1413,2025-02,2025-07,5,Current,0
L1413,2025-02,2025-08,6,Current,0
L1413,2025-02,2025-09,7,Current,0
L1413,2025-02,2025-10,8,Current,0
L1413,2025-02,2025-11,9,Current,0
L1413,2025-02,2025-12,10,Current,0
L1413,2025-02,2026-01,11,Current,0
L1413,2025-02,2026-02,12,Current,0
L1413,2025-02,2026-03,13,Current,0
L1413,2025-02,2026-04,14,Current,0
L1413,2025-02,2026-05,15,Current,0
L1413,2025-02,2026-06,16,Current,0
L1414,2025-02,2025-03,1,Current,0
L1414,2025-02,2025-04,2,Current,0
L1414,2025-02,2025-05,3,Current,0
L1414,2025-02,2025-06,4,Current,0
L1414,2025-02,2025-07,5,Current,0
L1414,2025-02,2025-08,6,Current,0
L1414,2025-02,2025-09,7,Current,0
L1414,2025-02,2025-10,8,Current,0
L1414,2025-02,2025-11,9,Current,0
L1414,2025-02,2025-12,10,Current,0
L1414,2025-02,2026-01,11,Current,0
L1414,2025-02,2026-02,12,Current,0
L1414,2025-02,2026-03,13,Current,0
L1415,2025-02,2025-03,1,Current,0
L1415,2025-02,2025-04,2,Current,0
L1415,2025-02,2025-05,3,30 DPD,0
L1415,2025-02,2025-06,4,30 DPD,0
L1415,2025-02,2025-07,5,60 DPD,1
L1415,2025-02,2025-08,6,60 DPD,1
L1415,2025-02,2025-09,7,60 DPD,1
L1415,2025-02,2025-10,8,Current,0
L1415,2025-02,2025-11,9,Current,0
L1415,2025-02,2025-12,10,Current,0
L1415,2025-02,2026-01,11,Current,0
L1415,2025-02,2026-02,12,Current,0
L1415,2025-02,2026-03,13,Current,0
L1416,2025-02,2025-03,1,Current,0
L1416,2025-02,2025-04,2,Current,0
L1416,2025-02,2025-05,3,Current,0
L1416,2025-02,2025-06,4,Current,0
L1416,2025-02,2025-07,5,Current,0
L1416,2025-02,2025-08,6,Current,0
L1416,2025-02,2025-09,7,Current,0
L1416,2025-02,2025-10,8,Current,0
L1416,2025-02,2025-11,9,30 DPD,0
L1416,2025-02,2025-12,10,60 DPD,1
L1416,2025-02,2026-01,11,60 DPD,1
L1416,2025-02,2026-02,12,90 DPD,1
L1416,2025-02,2026-03,13,Current,0
L1416,2025-02,2026-04,14,Current,0
L1416,2025-02,2026-05,15,Current,0
L1416,2025-02,2026-06,16,Current,0
L1417,2025-02,2025-03,1,Current,0
L1417,2025-02,2025-04,2,Current,0
L1417,2025-02,2025-05,3,Current,0
L1417,2025-02,2025-06,4,Current,0
L1417,2025-02,2025-07,5,Current,0
L1417,2025-02,2025-08,6,Current,0
L1417,2025-02,2025-09,7,Current,0
L1417,2025-02,2025-10,8,Current,0
L1417,2025-02,2025-11,9,Current,0
L1417,2025-02,2025-12,10,Current,0
L1417,2025-02,2026-01,11,Current,0
L1417,2025-02,2026-02,12,Current,0
L1417,2025-02,2026-03,13,Current,0
L1417,2025-02,2026-04,14,Current,0
L1417,2025-02,2026-05,15,Current,0
L1417,2025-02,2026-06,16,Current,0
L1418,2025-02,2025-03,1,Current,0
L1418,2025-02,2025-04,2,Current,0
L1418,2025-02,2025-05,3,Current,0
L1418,2025-02,2025-06,4,Current,0
L1418,2025-02,2025-07,5,Current,0
L1418,2025-02,2025-08,6,Current,0
L1418,2025-02,2025-09,7,Current,0
L1418,2025-02,2025-10,8,Current,0
L1418,2025-02,2025-11,9,Current,0
L1418,2025-02,2025-12,10,Current,0
L1418,2025-02,2026-01,11,Current,0
L1418,2025-02,2026-02,12,Current,0
L1418,2025-02,2026-03,13,Current,0
L1418,2025-02,2026-04,14,Current,0
L1418,2025-02,2026-05,15,30 DPD,0
L1418,2025-02,2026-06,16,30 DPD,0
L1419,2025-02,2025-03,1,Current,0
L1419,2025-02,2025-04,2,Current,0
L1419,2025-02,2025-05,3,Current,0
L1419,2025-02,2025-06,4,Current,0
L1419,2025-02,2025-07,5,Current,0
L1419,2025-02,2025-08,6,Current,0
L1419,2025-02,2025-09,7,Current,0
L1419,2025-02,2025-10,8,Current,0
L1419,2025-02,2025-11,9,Current,0
L1419,2025-02,2025-12,10,Current,0
L1419,2025-02,2026-01,11,Current,0
L1419,2025-02,2026-02,12,Current,0
L1419,2025-02,2026-03,13,Current,0
L1420,2025-02,2025-03,1,Current,0
L1420,2025-02,2025-04,2,Current,0
L1420,2025-02,2025-05,3,Current,0
L1420,2025-02,2025-06,4,Current,0
L1420,2025-02,2025-07,5,Current,0
L1420,2025-02,2025-08,6,Current,0
L1420,2025-02,2025-09,7,Current,0
L1420,2025-02,2025-10,8,Current,0
L1420,2025-02,2025-11,9,Current,0
L1420,2025-02,2025-12,10,Current,0
L1420,2025-02,2026-01,11,Current,0
L1420,2025-02,2026-02,12,Current,0
L1420,2025-02,2026-03,13,Current,0
L1420,2025-02,2026-04,14,Current,0
L1420,2025-02,2026-05,15,Current,0
L1420,2025-02,2026-06,16,Current,0
L1421,2025-02,2025-03,1,Current,0
L1421,2025-02,2025-04,2,Current,0
L1421,2025-02,2025-05,3,Current,0
L1421,2025-02,2025-06,4,Current,0
L1421,2025-02,2025-07,5,Current,0
L1421,2025-02,2025-08,6,Current,0
L1421,2025-02,2025-09,7,Current,0
L1421,2025-02,2025-10,8,Current,0
L1421,2025-02,2025-11,9,Current,0
L1421,2025-02,2025-12,10,Current,0
L1421,2025-02,2026-01,11,Current,0
L1421,2025-02,2026-02,12,Current,0
L1421,2025-02,2026-03,13,Current,0
L1421,2025-02,2026-04,14,Current,0
L1421,2025-02,2026-05,15,Current,0
L1421,2025-02,2026-06,16,Current,0
L1422,2025-02,2025-03,1,Current,0
L1422,2025-02,2025-04,2,Current,0
L1422,2025-02,2025-05,3,Current,0
L1422,2025-02,2025-06,4,Current,0
L1422,2025-02,2025-07,5,Current,0
L1422,2025-02,2025-08,6,Current,0
L1422,2025-02,2025-09,7,Current,0
L1422,2025-02,2025-10,8,Current,0
L1422,2025-02,2025-11,9,Current,0
L1422,2025-02,2025-12,10,Current,0
L1422,2025-02,2026-01,11,Current,0
L1422,2025-02,2026-02,12,Current,0
L1422,2025-02,2026-03,13,Current,0
L1422,2025-02,2026-04,14,Current,0
L1422,2025-02,2026-05,15,Current,0
L1422,2025-02,2026-06,16,Current,0
L1423,2025-02,2025-03,1,Current,0
L1423,2025-02,2025-04,2,Current,0
L1423,2025-02,2025-05,3,Current,0
L1423,2025-02,2025-06,4,Current,0
L1423,2025-02,2025-07,5,Current,0
L1423,2025-02,2025-08,6,Current,0
L1423,2025-02,2025-09,7,Current,0
L1423,2025-02,2025-10,8,Current,0
L1423,2025-02,2025-11,9,Current,0
L1423,2025-02,2025-12,10,Current,0
L1423,2025-02,2026-01,11,Current,0
L1423,2025-02,2026-02,12,Current,0
L1423,2025-02,2026-03,13,Current,0
L1424,2025-02,2025-03,1,Current,0
L1424,2025-02,2025-04,2,Current,0
L1424,2025-02,2025-05,3,Current,0
L1424,2025-02,2025-06,4,Current,0
L1424,2025-02,2025-07,5,Current,0
L1424,2025-02,2025-08,6,Current,0
L1424,2025-02,2025-09,7,Current,0
L1424,2025-02,2025-10,8,Current,0
L1424,2025-02,2025-11,9,Current,0
L1424,2025-02,2025-12,10,Current,0
L1424,2025-02,2026-01,11,Current,0
L1424,2025-02,2026-02,12,Current,0
L1424,2025-02,2026-03,13,Current,0
L1425,2025-02,2025-03,1,Current,0
L1425,2025-02,2025-04,2,Current,0
L1425,2025-02,2025-05,3,Current,0
L1425,2025-02,2025-06,4,Current,0
L1425,2025-02,2025-07,5,Current,0
L1425,2025-02,2025-08,6,Current,0
L1425,2025-02,2025-09,7,Current,0
L1425,2025-02,2025-10,8,Current,0
L1425,2025-02,2025-11,9,Current,0
L1425,2025-02,2025-12,10,Current,0
L1425,2025-02,2026-01,11,Current,0
L1425,2025-02,2026-02,12,Current,0
L1425,2025-02,2026-03,13,Current,0
L1425,2025-02,2026-04,14,Current,0
L1425,2025-02,2026-05,15,Current,0
L1425,2025-02,2026-06,16,Current,0
L1426,2025-02,2025-03,1,Current,0
L1426,2025-02,2025-04,2,30 DPD,0
L1426,2025-02,2025-05,3,30 DPD,0
L1426,2025-02,2025-06,4,Current,0
L1426,2025-02,2025-07,5,Current,0
L1426,2025-02,2025-08,6,Current,0
L1426,2025-02,2025-09,7,Current,0
L1426,2025-02,2025-10,8,Current,0
L1426,2025-02,2025-11,9,Current,0
L1426,2025-02,2025-12,10,Current,0
L1426,2025-02,2026-01,11,Current,0
L1426,2025-02,2026-02,12,Current,0
L1426,2025-02,2026-03,13,Current,0
L1426,2025-02,2026-04,14,Current,0
L1426,2025-02,2026-05,15,Current,0
L1426,2025-02,2026-06,16,Current,0
L1427,2025-02,2025-03,1,Current,0
L1427,2025-02,2025-04,2,Current,0
L1427,2025-02,2025-05,3,Current,0
L1427,2025-02,2025-06,4,Current,0
L1427,2025-02,2025-07,5,Current,0
L1427,2025-02,2025-08,6,Current,0
L1427,2025-02,2025-09,7,Current,0
L1427,2025-02,2025-10,8,Current,0
L1427,2025-02,2025-11,9,Current,0
L1427,2025-02,2025-12,10,Current,0
L1427,2025-02,2026-01,11,Current,0
L1427,2025-02,2026-02,12,Current,0
L1427,2025-02,2026-03,13,Current,0
L1428,2025-02,2025-03,1,Current,0
L1428,2025-02,2025-04,2,Current,0
L1428,2025-02,2025-05,3,Current,0
L1428,2025-02,2025-06,4,Current,0
L1428,2025-02,2025-07,5,Current,0
L1428,2025-02,2025-08,6,Current,0
L1428,2025-02,2025-09,7,Current,0
L1428,2025-02,2025-10,8,Current,0
L1428,2025-02,2025-11,9,Current,0
L1428,2025-02,2025-12,10,Current,0
L1428,2025-02,2026-01,11,Current,0
L1428,2025-02,2026-02,12,Current,0
L1428,2025-02,2026-03,13,Current,0
L1428,2025-02,2026-04,14,Current,0
L1428,2025-02,2026-05,15,Current,0
L1428,2025-02,2026-06,16,Current,0
L1429,2025-02,2025-03,1,Current,0
L1429,2025-02,2025-04,2,Current,0
L1429,2025-02,2025-05,3,Current,0
L1429,2025-02,2025-06,4,Current,0
L1429,2025-02,2025-07,5,Current,0
L1429,2025-02,2025-08,6,Current,0
L1429,2025-02,2025-09,7,Current,0
L1429,2025-02,2025-10,8,Current,0
L1429,2025-02,2025-11,9,Current,0
L1429,2025-02,2025-12,10,Current,0
L1429,2025-02,2026-01,11,Current,0
L1429,2025-02,2026-02,12,Current,0
L1429,2025-02,2026-03,13,Current,0
L1429,2025-02,2026-04,14,Current,0
L1429,2025-02,2026-05,15,Current,0
L1429,2025-02,2026-06,16,Current,0
L1430,2025-02,2025-03,1,Current,0
L1430,2025-02,2025-04,2,Current,0
L1430,2025-02,2025-05,3,Current,0
L1430,2025-02,2025-06,4,Current,0
L1430,2025-02,2025-07,5,Current,0
L1430,2025-02,2025-08,6,Current,0
L1430,2025-02,2025-09,7,Current,0
L1430,2025-02,2025-10,8,Current,0
L1430,2025-02,2025-11,9,Current,0
L1430,2025-02,2025-12,10,30 DPD,0
L1430,2025-02,2026-01,11,30 DPD,0
L1430,2025-02,2026-02,12,30 DPD,0
L1430,2025-02,2026-03,13,Current,0
L1430,2025-02,2026-04,14,Current,0
L1430,2025-02,2026-05,15,Current,0
L1430,2025-02,2026-06,16,30 DPD,0
L1431,2025-02,2025-03,1,Current,0
L1431,2025-02,2025-04,2,Current,0
L1431,2025-02,2025-05,3,30 DPD,0
L1431,2025-02,2025-06,4,60 DPD,1
L1431,2025-02,2025-07,5,Current,0
L1431,2025-02,2025-08,6,Current,0
L1431,2025-02,2025-09,7,Current,0
L1431,2025-02,2025-10,8,Current,0
L1431,2025-02,2025-11,9,Current,0
L1431,2025-02,2025-12,10,Current,0
L1431,2025-02,2026-01,11,Current,0
L1431,2025-02,2026-02,12,Current,0
L1431,2025-02,2026-03,13,Current,0
L1431,2025-02,2026-04,14,Current,0
L1431,2025-02,2026-05,15,Current,0
L1431,2025-02,2026-06,16,Current,0
L1432,2025-02,2025-03,1,Current,0
L1432,2025-02,2025-04,2,Current,0
L1432,2025-02,2025-05,3,Current,0
L1432,2025-02,2025-06,4,Current,0
L1432,2025-02,2025-07,5,Current,0
L1432,2025-02,2025-08,6,Current,0
L1432,2025-02,2025-09,7,Current,0
L1432,2025-02,2025-10,8,Current,0
L1432,2025-02,2025-11,9,Current,0
L1432,2025-02,2025-12,10,Current,0
L1432,2025-02,2026-01,11,Current,0
L1432,2025-02,2026-02,12,Current,0
L1432,2025-02,2026-03,13,Current,0
L1433,2025-02,2025-03,1,Current,0
L1433,2025-02,2025-04,2,Current,0
L1433,2025-02,2025-05,3,Current,0
L1433,2025-02,2025-06,4,Current,0
L1433,2025-02,2025-07,5,Current,0
L1433,2025-02,2025-08,6,Current,0
L1433,2025-02,2025-09,7,Current,0
L1433,2025-02,2025-10,8,Current,0
L1433,2025-02,2025-11,9,Current,0
L1433,2025-02,2025-12,10,Current,0
L1433,2025-02,2026-01,11,Current,0
L1433,2025-02,2026-02,12,Current,0
L1433,2025-02,2026-03,13,Current,0
L1433,2025-02,2026-04,14,Current,0
L1433,2025-02,2026-05,15,Current,0
L1433,2025-02,2026-06,16,Current,0
L1434,2025-02,2025-03,1,Current,0
L1434,2025-02,2025-04,2,Current,0
L1434,2025-02,2025-05,3,Current,0
L1434,2025-02,2025-06,4,Current,0
L1434,2025-02,2025-07,5,Current,0
L1434,2025-02,2025-08,6,Current,0
L1434,2025-02,2025-09,7,Current,0
L1434,2025-02,2025-10,8,Current,0
L1434,2025-02,2025-11,9,Current,0
L1434,2025-02,2025-12,10,Current,0
L1434,2025-02,2026-01,11,Current,0
L1434,2025-02,2026-02,12,Current,0
L1434,2025-02,2026-03,13,Current,0
L1435,2025-02,2025-03,1,Current,0
L1435,2025-02,2025-04,2,Current,0
L1435,2025-02,2025-05,3,Current,0
L1435,2025-02,2025-06,4,Current,0
L1435,2025-02,2025-07,5,Current,0
L1435,2025-02,2025-08,6,Current,0
L1435,2025-02,2025-09,7,Current,0
L1435,2025-02,2025-10,8,Current,0
L1435,2025-02,2025-11,9,Current,0
L1435,2025-02,2025-12,10,Current,0
L1435,2025-02,2026-01,11,Current,0
L1435,2025-02,2026-02,12,Current,0
L1435,2025-02,2026-03,13,Current,0
L1436,2025-02,2025-03,1,Current,0
L1436,2025-02,2025-04,2,Current,0
L1436,2025-02,2025-05,3,Current,0
L1436,2025-02,2025-06,4,Current,0
L1436,2025-02,2025-07,5,Current,0
L1436,2025-02,2025-08,6,Current,0
L1436,2025-02,2025-09,7,Current,0
L1436,2025-02,2025-10,8,30 DPD,0
L1436,2025-02,2025-11,9,30 DPD,0
L1436,2025-02,2025-12,10,60 DPD,1
L1436,2025-02,2026-01,11,90 DPD,1
L1436,2025-02,2026-02,12,90 DPD,1
L1436,2025-02,2026-03,13,90 DPD,1
L1437,2025-02,2025-03,1,Current,0
L1437,2025-02,2025-04,2,Current,0
L1437,2025-02,2025-05,3,Current,0
L1437,2025-02,2025-06,4,30 DPD,0
L1437,2025-02,2025-07,5,60 DPD,1
L1437,2025-02,2025-08,6,Current,0
L1437,2025-02,2025-09,7,Current,0
L1437,2025-02,2025-10,8,Current,0
L1437,2025-02,2025-11,9,Current,0
L1437,2025-02,2025-12,10,Current,0
L1437,2025-02,2026-01,11,Current,0
L1437,2025-02,2026-02,12,Current,0
L1437,2025-02,2026-03,13,Current,0
L1438,2025-02,2025-03,1,Current,0
L1438,2025-02,2025-04,2,Current,0
L1438,2025-02,2025-05,3,Current,0
L1438,2025-02,2025-06,4,Current,0
L1438,2025-02,2025-07,5,Current,0
L1438,2025-02,2025-08,6,Current,0
L1438,2025-02,2025-09,7,Current,0
L1438,2025-02,2025-10,8,Current,0
L1438,2025-02,2025-11,9,Current,0
L1438,2025-02,2025-12,10,Current,0
L1438,2025-02,2026-01,11,Current,0
L1438,2025-02,2026-02,12,Current,0
L1438,2025-02,2026-03,13,Current,0
L1439,2025-02,2025-03,1,Current,0
L1439,2025-02,2025-04,2,Current,0
L1439,2025-02,2025-05,3,Current,0
L1439,2025-02,2025-06,4,Current,0
L1439,2025-02,2025-07,5,Current,0
L1439,2025-02,2025-08,6,Current,0
L1439,2025-02,2025-09,7,Current,0
L1439,2025-02,2025-10,8,Current,0
L1439,2025-02,2025-11,9,Current,0
L1439,2025-02,2025-12,10,Current,0
L1439,2025-02,2026-01,11,Current,0
L1439,2025-02,2026-02,12,Current,0
L1439,2025-02,2026-03,13,Current,0
L1439,2025-02,2026-04,14,Current,0
L1439,2025-02,2026-05,15,Current,0
L1439,2025-02,2026-06,16,Current,0
L1440,2025-02,2025-03,1,30 DPD,0
L1440,2025-02,2025-04,2,60 DPD,1
L1440,2025-02,2025-05,3,60 DPD,1
L1440,2025-02,2025-06,4,90 DPD,1
L1440,2025-02,2025-07,5,NPA,1
L1440,2025-02,2025-08,6,NPA,1
L1440,2025-02,2025-09,7,NPA,1
L1440,2025-02,2025-10,8,NPA,1
L1440,2025-02,2025-11,9,NPA,1
L1440,2025-02,2025-12,10,NPA,1
L1440,2025-02,2026-01,11,NPA,1
L1440,2025-02,2026-02,12,NPA,1
L1440,2025-02,2026-03,13,NPA,1
L1440,2025-02,2026-04,14,NPA,1
L1440,2025-02,2026-05,15,NPA,1
L1440,2025-02,2026-06,16,NPA,1
L1441,2025-03,2025-04,1,Current,0
L1441,2025-03,2025-05,2,Current,0
L1441,2025-03,2025-06,3,Current,0
L1441,2025-03,2025-07,4,Current,0
L1441,2025-03,2025-08,5,Current,0
L1441,2025-03,2025-09,6,Current,0
L1441,2025-03,2025-10,7,Current,0
L1441,2025-03,2025-11,8,Current,0
L1441,2025-03,2025-12,9,Current,0
L1441,2025-03,2026-01,10,Current,0
L1441,2025-03,2026-02,11,Current,0
L1441,2025-03,2026-03,12,Current,0
L1441,2025-03,2026-04,13,Current,0
L1442,2025-03,2025-04,1,Current,0
L1442,2025-03,2025-05,2,Current,0
L1442,2025-03,2025-06,3,Current,0
L1442,2025-03,2025-07,4,Current,0
L1442,2025-03,2025-08,5,Current,0
L1442,2025-03,2025-09,6,Current,0
L1442,2025-03,2025-10,7,Current,0
L1442,2025-03,2025-11,8,Current,0
L1442,2025-03,2025-12,9,Current,0
L1442,2025-03,2026-01,10,Current,0
L1442,2025-03,2026-02,11,Current,0
L1442,2025-03,2026-03,12,Current,0
L1442,2025-03,2026-04,13,Current,0
L1442,2025-03,2026-05,14,Current,0
L1442,2025-03,2026-06,15,Current,0
L1443,2025-03,2025-04,1,Current,0
L1443,2025-03,2025-05,2,Current,0
L1443,2025-03,2025-06,3,Current,0
L1443,2025-03,2025-07,4,Current,0
L1443,2025-03,2025-08,5,Current,0
L1443,2025-03,2025-09,6,Current,0
L1443,2025-03,2025-10,7,Current,0
L1443,2025-03,2025-11,8,30 DPD,0
L1443,2025-03,2025-12,9,60 DPD,1
L1443,2025-03,2026-01,10,Current,0
L1443,2025-03,2026-02,11,Current,0
L1443,2025-03,2026-03,12,Current,0
L1443,2025-03,2026-04,13,Current,0
L1443,2025-03,2026-05,14,Current,0
L1443,2025-03,2026-06,15,Current,0
L1444,2025-03,2025-04,1,Current,0
L1444,2025-03,2025-05,2,Current,0
L1444,2025-03,2025-06,3,Current,0
L1444,2025-03,2025-07,4,Current,0
L1444,2025-03,2025-08,5,Current,0
L1444,2025-03,2025-09,6,Current,0
L1444,2025-03,2025-10,7,Current,0
L1444,2025-03,2025-11,8,Current,0
L1444,2025-03,2025-12,9,Current,0
L1444,2025-03,2026-01,10,Current,0
L1444,2025-03,2026-02,11,Current,0
L1444,2025-03,2026-03,12,Current,0
L1444,2025-03,2026-04,13,Current,0
L1444,2025-03,2026-05,14,Current,0
L1444,2025-03,2026-06,15,Current,0
L1445,2025-03,2025-04,1,Current,0
L1445,2025-03,2025-05,2,Current,0
L1445,2025-03,2025-06,3,Current,0
L1445,2025-03,2025-07,4,Current,0
L1445,2025-03,2025-08,5,30 DPD,0
L1445,2025-03,2025-09,6,60 DPD,1
L1445,2025-03,2025-10,7,60 DPD,1
L1445,2025-03,2025-11,8,90 DPD,1
L1445,2025-03,2025-12,9,NPA,1
L1445,2025-03,2026-01,10,NPA,1
L1445,2025-03,2026-02,11,NPA,1
L1445,2025-03,2026-03,12,NPA,1
L1445,2025-03,2026-04,13,NPA,1
L1446,2025-03,2025-04,1,Current,0
